scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux
sg90_median,high_fiber,EX_arabinogal(e),-0.0004855,0.0004855,0.0,0.0004855
sg90_median,high_fiber,EX_4hbz(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_adocbl(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_cbl1(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_csn(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_ddca(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_for(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_gthrd(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_h2(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_hdca(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_meoh(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_mqn7(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_mqn8(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_na1(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_nac(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_ocdca(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_ocdcea(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_oxa(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_pheme(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_pydam(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_pydxn(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_q8(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_sheme(e),0.0,0.0,0.0,0.0
sg90_median,high_fiber,EX_ura(e),0.0,0.0,0.0,0.0
sg90_median,western,EX_h2o(e),-10.0,10.0,0.0,10.0
sg90_median,western,EX_glyc(e),-1.79965486,1.79965486,0.0,1.79965486
sg90_median,western,EX_12dgr180(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_26dap_M(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_2obut(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_3mop(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_acgam(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_acmana(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_acnam(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ade(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_adn(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ala_D(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ala_L(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_amp(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_cgly(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_chol(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_chor(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_cit(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_cys_L(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_dad_2(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_dcyt(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_dgsn(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_fum(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_gam(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_glyc3p(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_gthox(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_h(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_h2s(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_hxan(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_metsox_S_L(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ncam(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_nmn(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_no2(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_no3(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_orn(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_pi(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ptrc(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_pydx(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ribflv(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_sel(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_ser_L(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_tyr_L(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_uri(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_xan(e),-1.0,1.0,0.0,1.0
sg90_median,western,EX_2dmmq8(e),-0.6859116424818757,0.6859116424818757,0.0,0.6859116424818757
sg90_median,western,EX_phe_L(e),-0.4627059104512849,0.4627059104512849,0.0,0.4627059104512849
sg90_median,western,EX_gly(e),-0.45,0.45,0.0,0.45
sg90_median,western,EX_strch1(e),-0.25733909,0.25733909,0.0,0.25733909
sg90_median,western,EX_asn_L(e),-0.225,0.225,0.0,0.225
sg90_median,western,EX_asp_L(e),-0.225,0.225,0.0,0.225
sg90_median,western,EX_thr_L(e),-0.225,0.225,0.0,0.225
sg90_median,western,EX_gln_L(e),-0.18,0.18,0.0,0.18
sg90_median,western,EX_glu_L(e),-0.18,0.18,0.0,0.18
sg90_median,western,EX_met_L(e),-0.18,0.18,0.0,0.18
sg90_median,western,EX_pro_L(e),-0.18,0.18,0.0,0.18
sg90_median,western,EX_val_L(e),-0.18,0.18,0.0,0.18
sg90_median,western,EX_arab_L(e),-0.17878295,0.17878295,0.0,0.17878295
sg90_median,western,EX_drib(e),-0.17878295,0.17878295,0.0,0.17878295
sg90_median,western,EX_rib_D(e),-0.17878295,0.17878295,0.0,0.17878295
sg90_median,western,EX_xyl_D(e),-0.17878295,0.17878295,0.0,0.17878295
sg90_median,western,EX_arg_L(e),-0.15,0.15,0.0,0.15
sg90_median,western,EX_his_L(e),-0.15,0.15,0.0,0.15
sg90_median,western,EX_ile_L(e),-0.15,0.15,0.0,0.15
sg90_median,western,EX_leu_L(e),-0.15,0.15,0.0,0.15
sg90_median,western,EX_lys_L(e),-0.15,0.15,0.0,0.15
sg90_median,western,EX_fru(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_fuc_L(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_gal(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_glcn(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_man(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_mnl(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_rmn(e),-0.14898579,0.14898579,0.0,0.14898579
sg90_median,western,EX_indole(e),-0.1034008151490163,0.1034008151490163,0.0,0.1034008151490163
sg90_median,western,EX_btn(e),-0.1,0.1,0.0,0.1
sg90_median,western,EX_trp_L(e),-0.08181818,0.08181818,0.0,0.08181818
sg90_median,western,EX_cellb(e),-0.07449289,0.07449289,0.0,0.07449289
sg90_median,western,EX_lcts(e),-0.07449289,0.07449289,0.0,0.07449289
sg90_median,western,EX_malt(e),-0.07449289,0.07449289,0.0,0.07449289
sg90_median,western,EX_melib(e),-0.07449289,0.07449289,0.0,0.07449289
sg90_median,western,EX_sucr(e),-0.07449289,0.07449289,0.0,0.07449289
sg90_median,western,EX_tre(e),-0.07449289,0.07449289,0.0,0.07449289
sg90_median,western,EX_pnto_R(e),-0.0400249837957303,0.0400249837957303,0.0,0.0400249837957303
sg90_median,western,EX_thymd(e),-0.0301030479069076,0.0301030479069076,0.0,0.0301030479069076
sg90_median,western,EX_ca2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_mn2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_so4(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_cl(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_cobalt2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_fe2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_fe3(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_k(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_mg2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_cu2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_zn2(e),-0.0264044625065685,0.0264044625065685,0.0,0.0264044625065685
sg90_median,western,EX_fol(e),-0.0191759118261146,0.0191759118261146,0.0,0.0191759118261146
sg90_median,western,EX_spmd(e),-0.0063919706087048,0.0063919706087048,0.0,0.0063919706087048
sg90_median,western,EX_thm(e),-0.0063919706087048,0.0063919706087048,0.0,0.0063919706087048
sg90_median,western,EX_raffin(e),-0.00470194,0.00470194,0.0,0.00470194
