scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux,flux_equal,delta_flux_vs_equal,abs_delta_flux_vs_equal,log2_fc_abs_flux_vs_equal
allcohort_agebin_81_90,high_fiber,EX_h2o(e),0.0,0.0,0.0,0.0,-10.0,10.0,10.0,-33.21928094901789
allcohort_agebin_81_90,high_fiber,EX_hxan(e),-1.0,1.0,0.0,1.0,0.0,-1.0,1.0,29.897352855428956
allcohort_agebin_81_90,high_fiber,EX_csn(e),0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-29.897352855428956
allcohort_agebin_81_90,high_fiber,EX_h2(e),0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-29.897352855428956
allcohort_agebin_81_90,high_fiber,EX_3mop(e),-1.0,1.0,0.0,1.0,-0.0176396189900659,-0.9823603810099341,0.9823603810099341,5.825036709933818
allcohort_agebin_81_90,high_fiber,EX_ddca(e),0.0,0.0,0.0,0.0,-0.5200512056573592,0.5200512056573592,0.5200512056573592,-28.954078443801563
allcohort_agebin_81_90,high_fiber,EX_amp(e),-0.9104234843972068,0.9104234843972068,0.0,0.9104234843972068,-0.5889300324842888,-0.321493451912918,0.321493451912918,0.6284415259870187
allcohort_agebin_81_90,high_fiber,EX_phe_L(e),-0.1291383947866643,0.1291383947866643,0.0,0.1291383947866643,0.0,-0.1291383947866643,0.1291383947866643,26.944342769622654
allcohort_agebin_81_90,high_fiber,EX_ocdca(e),0.0,0.0,0.0,0.0,-0.0846413,0.0846413,0.0846413,-26.334858467133976
allcohort_agebin_81_90,high_fiber,EX_2dmmq8(e),-0.694096680536011,0.694096680536011,0.0,0.694096680536011,-0.6540548949244914,-0.04004178561151961,0.04004178561151961,0.08572490285483493
allcohort_agebin_81_90,high_fiber,EX_pnto_R(e),-0.0400249837957279,0.0400249837957279,0.0,0.0400249837957279,0.0,-0.0400249837957279,0.0400249837957279,25.254397518917287
allcohort_agebin_81_90,high_fiber,EX_fol(e),-0.0174582004612239,0.0174582004612239,0.0,0.0174582004612239,-0.0456114839582538,0.028153283497029898,0.028153283497029898,-1.385492199708583
allcohort_agebin_81_90,high_fiber,EX_thymd(e),-0.0301030479069071,0.0301030479069071,0.0,0.0301030479069071,-0.0522928374267317,0.0221897895198246,0.0221897895198246,-0.7967037671104965
allcohort_agebin_81_90,high_fiber,EX_indole(e),-0.0994708430450688,0.0994708430450688,0.0,0.0994708430450688,-0.1183982449553224,0.018927401910253605,0.018927401910253605,-0.2513020843295729
allcohort_agebin_81_90,high_fiber,EX_nac(e),-0.0116388003075087,0.0116388003075087,0.0,0.0116388003075087,0.0,-0.0116388003075087,0.0116388003075087,23.472439145416207
allcohort_agebin_81_90,high_fiber,EX_pheme(e),0.0,0.0,0.0,0.0,-0.0114394045278611,0.0114394045278611,0.0114394045278611,-23.447508745673037
allcohort_agebin_81_90,high_fiber,EX_q8(e),0.0,0.0,0.0,0.0,-0.0114394045278611,0.0114394045278611,0.0114394045278611,-23.447508745673037
allcohort_agebin_81_90,high_fiber,EX_sheme(e),0.0,0.0,0.0,0.0,-0.0114394045278611,0.0114394045278611,0.0114394045278611,-23.447508745673037
allcohort_agebin_81_90,high_fiber,EX_fe2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860845,-0.010628064065520101,0.010628064065520101,0.7647186702244001
allcohort_agebin_81_90,high_fiber,EX_cobalt2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860845,-0.010628064065520101,0.010628064065520101,0.7647186702244001
allcohort_agebin_81_90,high_fiber,EX_so4(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860845,-0.010628064065520101,0.010628064065520101,0.7647186702244001
allcohort_agebin_81_90,high_fiber,EX_mg2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_ca2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_cl(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_cu2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_fe3(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_k(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_mn2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_zn2(e),-0.0258318920516046,0.0258318920516046,0.0,0.0258318920516046,-0.0152038279860846,-0.01062806406552,0.01062806406552,0.7647186702243906
allcohort_agebin_81_90,high_fiber,EX_spmd(e),-0.0058194001537412,0.0058194001537412,0.0,0.0058194001537412,-0.0152038279860845,0.0093844278323433,0.0093844278323433,-1.3854920976945828
allcohort_agebin_81_90,high_fiber,EX_thm(e),-0.0058194001537412,0.0058194001537412,0.0,0.0058194001537412,-0.0152038279860845,0.0093844278323433,0.0093844278323433,-1.3854920976945828
allcohort_agebin_81_90,high_fiber,EX_pydxn(e),-0.0200124918978633,0.0200124918978633,0.0,0.0200124918978633,-0.0114394045278611,-0.0085730873700022,0.0085730873700022,0.8068888092890637
allcohort_agebin_81_90,high_fiber,EX_na1(e),0.0,0.0,0.0,0.0,-2.0577060653292696e-14,2.0577060653292696e-14,2.0577060653292696e-14,-2.9686117935024075e-05
allcohort_agebin_81_90,high_fiber,EX_mqn7(e),0.0,0.0,0.0,0.0,-1.84307615766178e-17,1.84307615766178e-17,1.84307615766178e-17,-2.658996810097149e-08
allcohort_agebin_81_90,high_fiber,EX_pydam(e),0.0,0.0,0.0,0.0,9.337054430645496e-32,-9.337054430645496e-32,9.337054430645496e-32,0.0
allcohort_agebin_81_90,high_fiber,EX_12dgr180(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_26dap_M(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_2obut(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_ac(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_acgam(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_acmana(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_acnam(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_adn(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
allcohort_agebin_81_90,high_fiber,EX_ala_D(e),-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
