scenario,diet,exchange_id,flux,uptake_flux,secretion_flux,abs_flux
allcohort_agebin_21_40,western,EX_chor(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_cit(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_cys_L(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_dad_2(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_dcyt(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_dgsn(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_fum(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_gam(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_glyc3p(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_gthox(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_gua(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_h(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_hxan(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_metsox_S_L(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_ncam(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_nmn(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_no2(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_no3(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_orn(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_ptrc(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_pydx(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_ribflv(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_sel(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_ser_L(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_tyr_L(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_uri(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_xan(e),-1.0,1.0,0.0,1.0
allcohort_agebin_21_40,western,EX_gly(e),-0.45,0.45,0.0,0.45
allcohort_agebin_21_40,western,EX_strch1(e),-0.25733909,0.25733909,0.0,0.25733909
allcohort_agebin_21_40,western,EX_asn_L(e),-0.225,0.225,0.0,0.225
allcohort_agebin_21_40,western,EX_asp_L(e),-0.225,0.225,0.0,0.225
allcohort_agebin_21_40,western,EX_thr_L(e),-0.225,0.225,0.0,0.225
allcohort_agebin_21_40,western,EX_gln_L(e),-0.18,0.18,0.0,0.18
allcohort_agebin_21_40,western,EX_glu_L(e),-0.18,0.18,0.0,0.18
allcohort_agebin_21_40,western,EX_met_L(e),-0.18,0.18,0.0,0.18
allcohort_agebin_21_40,western,EX_pro_L(e),-0.18,0.18,0.0,0.18
allcohort_agebin_21_40,western,EX_val_L(e),-0.18,0.18,0.0,0.18
allcohort_agebin_21_40,western,EX_arab_L(e),-0.17878295,0.17878295,0.0,0.17878295
allcohort_agebin_21_40,western,EX_drib(e),-0.17878295,0.17878295,0.0,0.17878295
allcohort_agebin_21_40,western,EX_rib_D(e),-0.17878295,0.17878295,0.0,0.17878295
allcohort_agebin_21_40,western,EX_xyl_D(e),-0.17878295,0.17878295,0.0,0.17878295
allcohort_agebin_21_40,western,EX_arg_L(e),-0.15,0.15,0.0,0.15
allcohort_agebin_21_40,western,EX_his_L(e),-0.15,0.15,0.0,0.15
allcohort_agebin_21_40,western,EX_ile_L(e),-0.15,0.15,0.0,0.15
allcohort_agebin_21_40,western,EX_leu_L(e),-0.15,0.15,0.0,0.15
allcohort_agebin_21_40,western,EX_lys_L(e),-0.15,0.15,0.0,0.15
allcohort_agebin_21_40,western,EX_fru(e),-0.14898579,0.14898579,0.0,0.14898579
allcohort_agebin_21_40,western,EX_fuc_L(e),-0.14898579,0.14898579,0.0,0.14898579
