age_group,diet,species,pathway,pathway_abs_flux,species_internal_abs_flux_total,species_growth_rate,pathway_flux_share,biomass_association_score,top_reaction_id,top_reaction_name,top_reaction_abs_flux
61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Nucleotide interconversion,16008.655015138424,48475.47053915976,1.3496475606772718,0.3302423852122531,0.4457108296339613,ADK1,Adenylate Kinase,1000.0
61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Valine, leucine, and isoleucine metabolism",6003.205761616718,48475.47053915976,1.3496475606772718,0.12384007199614845,0.16714045108369946,23DHMPO,"(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase",1000.0
61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",4015.699714936703,48475.47053915976,1.3496475606772718,0.08283982951114864,0.11180457382664283,GLYD,glycerate dehydrogenase,1000.0
61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glycolysis/gluconeogenesis,3016.685945122278,48475.47053915976,1.3496475606772718,0.0622311843819096,0.08399016619910182,G6PI,alpha-D-Glucose 6-phosphate ketol-isomerase,1000.0
61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Fatty acid synthesis,3008.353355292093,48475.47053915976,1.3496475606772718,0.06205929146911253,0.08375817134864755,ECOAH1,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA),1000.0
61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Folate metabolism,3003.617516165897,48475.47053915976,1.3496475606772718,0.0619615958908433,0.08362631674974753,DAPMDH,Meso-diaminopimelate D-dehydrogenase,1000.0
