age_group,diet,species,pathway,pathway_abs_flux,species_internal_abs_flux_total,species_growth_rate,pathway_flux_share,biomass_association_score,top_reaction_id,top_reaction_name,top_reaction_abs_flux
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Nucleotide interconversion,18025.96960180673,50876.74341847769,1.1537080598139708,0.354306671194288,0.4087664622027085,ADK1,Adenylate Kinase,1000.0
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Valine, leucine, and isoleucine metabolism",6001.16561248036,50876.74341847769,1.1537080598139708,0.11795498707766788,0.13608561928675822,23DHMPO,"(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase",1000.0
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",4001.570929796828,50876.74341847769,1.1537080598139708,0.07865226154281557,0.09074174806454274,GLYD,glycerate dehydrogenase,1000.0
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glycolysis/gluconeogenesis,3523.2724534425765,50876.74341847769,1.1537080598139708,0.06925113945408258,0.07989559773947634,PGI,Glucose-6-Phosphate Isomerase,1000.0
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Galactose metabolism,2999.6436852263123,50876.74341847769,1.1537080598139708,0.0589590347902827,0.06802151363640146,GALT,Galactose-1-Phosphate Uridylyltransferase,1000.0
71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Folate metabolism,2876.596034256799,50876.74341847769,1.1537080598139708,0.05654049062448564,0.06523121973930535,r0792,5-Methyltetrahydrofolate:NAD+ Oxidoreductase / Ec:1.5.1.20,1000.0
