age_group,diet,species,pathway,metabolite_id,metabolite_name,layer_from,layer_to,species_from,species_to,reaction_id,reaction_name,flux,abs_flux,role
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,GK2,guanylate kinase (GMPdATP),1000.0,1000.0,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK9,adenylate kinase (dGTP),1000.0,1000.0,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK8,adenylate kinase (dCTP),-1000.0,1000.0,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK7,adenylate kinase (dATP),-1000.0,1000.0,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK5,adenylate kinase (CTP),1000.0,1000.0,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,GK1,Guanylate Kinase (GMP:ATP),-999.9700023862624,999.9700023862624,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK3,Adentylate Kinase (GTP),999.9419801822512,999.9419801822512,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,NDPK7,Nucleoside-Diphosphate Kinase (ATP:dCDP),-999.8332130199924,999.8332130199924,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,NDPK2,Nucleoside-Diphosphate Kinase (ATP:UDP),-999.81124055426,999.81124055426,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,NDPK4,Nucleoside-Diphosphate Kinase (ATP:dTDP),52.89140594520326,52.89140594520326,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADK10,adenylate kinase (dTTP),52.888925056494095,52.888925056494095,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,GSNK,guanosine kinase,19.83351041024298,19.83351041024298,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,GMPR,GMP Reductase,19.8035127965054,19.8035127965054,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,PUNP1,Purine-Nucleoside Phosphorylase (Adenosine),-15.174725838299477,15.174725838299477,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,DADA,Deoxyadenosine Deaminase,4.658784571943521,4.658784571943521,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,UMPK,UMP Kinase,0.1770281115344215,0.1770281115344215,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,CTPS1,CTP Synthase (NH3),0.1475023847403446,0.1475023847403446,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,CYTK1,Cytidylate Kinase (CMP),0.1310260483220402,0.1310260483220402,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,RNDR3,Ribonucleoside-Diphosphate Reductase (CDP),0.1310260483220402,0.1310260483220402,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,CYTK2,Cytidylate Kinase (dCMP),-0.1295358456432634,0.1295358456432634,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,ADSS,Adenylosuccinate Synthase,0.0280222040113056,0.0280222040113056,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,RNTR2,ribonucleoside-triphosphate reductase (GTP),0.001490202678724,0.001490202678724,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,DTMPK,DTMP Kinase,0.0014902026786712,0.0014902026786712,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,NDPK8,Nucleoside-Diphosphate Kinase (ATP:dADP),0.0014902026786712,0.0014902026786712,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,RNDR1,Ribonucleoside-Diphosphate Reductase (ADP),0.0014902026786712,0.0014902026786712,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,TMDK1,Thymidine Kinase (ATP:Thymidine),0.0014902026786712,0.0014902026786712,internal_processing
61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,Nucleotide interconversion,adn(e),Adenosine,organism_exchange,species_internal,Escherichia_coli_UTI89_UPEC_AGORA1_03,Escherichia_coli_UTI89_UPEC_AGORA1_03,BPNT,"3, 5-Bisphosphate Nucleotidase",0.000990686030375,0.000990686030375,internal_processing
